link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
BNKu_NOR_NB>MGTu_NOR_NB@NOR,Northern,NB,28,513,BNKu,Bank and Monument,645,MGTu,Moorgate,83045.60987632687,2607.880735989632,23918.316974430338,21729.11564172076,20215.46419294145,9652.111094911395,4922.721236333268,0.0,49.9104421647819,85.90223940485781,165.9758268859656,298.926802371204,467.0621908091066,655.6613355313103,884.4418988224057,1111.1406985258784,1293.6902823726298,1495.8544240921924,1809.8850862033373,2185.407800999967,2402.3571633034658,2625.519975856749,2701.796174908353,2540.486925505931,2224.3446725089357,1924.2869563416864,1603.5468138112105,1359.5646551562402,1150.278298617718,991.5460404931897,928.8507333790216,877.3960362582134,829.9259457001285,808.3874906621958,807.8827664704179,821.6104286451473,828.4047490473253,848.5894269913738,863.3458763289842,878.2445673632496,865.5491267608226,851.3547068152492,836.9133491784265,828.943921207183,811.4810436272339,815.6453911059558,839.875553017439,881.5682030999458,934.7619504980884,988.8003136575314,1080.19506763968,1163.3775379216527,1238.8629803056842,1365.683024021915,1559.2134980454168,1710.5132221971076,1860.362428150416,2019.461993951532,2074.351218676796,2018.7918687641672,1914.0337376647187,1761.2050488651766,1529.6076343768646,1327.11111927175,1133.9874299213232,991.8363668819321,867.2724515373151,801.4985494619165,716.9660862478485,685.7599089890286,646.0272010353889,635.8989239522248,610.2250741864117,624.138642093425,611.3893413328296,603.5577112280249,580.5485535731648,615.0082420700866,600.2153053804137,572.5565870434448,519.2340573477508,475.7507914075522,360.816898940717,258.99525285368907,169.37199782136761,108.30828632282228,45.991320307846614,12.366232036388393,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
MGTu_NOR_NB>OLDu_NOR_NB@NOR,Northern,NB,29,645,MGTu,Moorgate,665,OLDu,Old Street,76374.9791101588,2021.5728935877369,16999.664383687363,20047.607116987416,21260.892961418187,10883.435846936301,5161.805907541801,0.0,22.59639212961818,66.71019411565995,110.16648533395187,243.01477555937942,384.0791981300188,516.7969861899148,678.2088621291937,870.9907947386339,982.5197838079918,1108.2615174057667,1316.8998494358705,1543.7322571900727,1650.709275158296,1766.1800615282984,1812.46148379874,1738.5923107176525,1552.5739065313735,1417.541670501238,1239.2014728734307,1097.8092972610507,964.1771390509466,860.6488121525789,792.5329532715417,756.3804533596915,720.7625935347608,709.1175950722478,714.9553529201546,733.3063095845959,743.5583572998233,766.2744875155445,783.4010506523649,803.5408118223428,798.6397302913144,799.8812839528598,802.2835709489391,804.3320473905961,791.7082373453917,805.2860174781093,833.770764667276,879.5897484105112,940.8967889674587,1022.8884934977566,1121.8652205395606,1211.3953061926168,1293.2700931855632,1379.6738254995078,1556.5948001874112,1741.0528237493395,1912.9420265138378,2090.836215316216,2208.3862907466355,2187.1193826881904,2070.0363031801385,1904.5791103529655,1705.0067838057666,1493.0938211346872,1284.0839493355181,1130.2390600671683,1004.4022944517463,892.9081029383805,804.9980253918998,763.0429585041959,724.0133861019366,708.3745571868802,686.9490827595513,703.0057219467074,688.3248871176315,670.0276215454418,639.02502741284,626.4088730304701,591.9266250645957,587.5948669326061,525.342421191379,468.63467372562485,394.8228413032832,297.10135264105963,173.2680495616839,113.24574929911616,61.13587314650042,13.271932687200351,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
OLDu_NOR_NB>ANGu_NOR_NB@NOR,Northern,NB,30,665,OLDu,Old Street,507,ANGu,Angel,75909.99764606223,1821.5923972085268,12998.0146650062,19979.79514277138,23739.163136209492,11650.230677226706,5721.20162763995,0.0,24.433090420299788,70.82643283364114,113.45326934806576,205.13174590248047,324.6160180609459,479.03527272344945,604.0965679196443,756.5181782108749,864.1095615487703,964.7207934306183,1031.5251095884078,1181.864232143156,1284.305081820516,1292.61056929494,1291.5182173453695,1254.9571032543772,1130.1683686175224,997.8023708299353,947.9150789217128,888.1309426958533,830.7904108735299,771.4027170912242,746.8996019299665,730.5478501140907,708.2377877407852,698.3532817240264,714.4091325858863,733.4660678409399,749.0804559043257,771.4472918207288,797.5128531738977,812.242159307502,812.2937816881082,815.1041650007202,824.9895671342473,827.2393297700141,826.1285378546188,836.8541733750501,877.9332325905369,931.5788572581926,997.4500273681772,1085.8674054237667,1191.835512505192,1299.8826237555427,1390.8618896156586,1581.7704077962326,1790.6621282091671,2016.470752257406,2205.2347721736946,2408.01616566256,2459.3038374561247,2419.375435549713,2277.9224317844587,2084.3743479244267,1805.2883440245052,1557.2488858994934,1338.337495329091,1160.911835172585,1036.0903845141647,962.2800172419293,882.7469372984414,829.211339575619,810.9500263880484,780.5411632146222,762.9912589258612,768.4440399973787,760.4772936694701,729.7382748374748,698.99344394457,717.673979490242,676.1497360035902,637.0846990390899,586.4624566738831,529.2596464782952,417.23248338564935,315.03920586500976,209.84558406333767,126.11571454994629,65.19048792955671,12.415915379304778,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ANGu_NOR_NB>KXXu_NOR_NB@NOR,Northern,NB,31,507,ANGu,Angel,625,KXXu,King's Cross St. Pancras,76118.60754665932,1689.1478265157552,11542.8177617488,19692.73432345212,24585.483527748485,12229.847580670434,6378.576526523739,0.0,25.939110046419106,50.416623712800025,115.13228010622612,200.63043933637854,311.4890385012454,418.97762989741625,566.5627049152698,689.0763513217016,796.5094578717888,900.0789673928919,1006.7993938890112,1112.8446473876063,1186.2651606085824,1159.7321220798365,1121.4960984607408,1053.7717240532224,931.925029063329,808.4366476010172,775.8821620190732,732.1493819057325,696.0664397642375,663.063950427988,664.2691744830367,662.1999483412884,664.3043523695569,663.3334755667088,700.1632447316381,714.54737150702,742.2198526188307,759.6055887384247,797.8961695261634,801.6006856122293,814.7555890112541,813.5564811075058,841.2980286466287,840.1424684467016,857.8805176186539,870.9193002211371,932.8719214908023,982.4842205560988,1063.5113494435589,1148.058105246331,1265.8367060705968,1367.9955942838494,1476.9629296812234,1672.9126514584855,1886.399505532389,2092.377647867019,2290.596828290959,2483.4156272321306,2530.1903736136346,2485.854188956255,2339.8848292770504,2127.0660803124183,1831.8272712430746,1567.9363447703574,1341.604413269854,1173.6824417250039,1057.4159537877026,998.1591314952407,927.2755580774307,884.4105951019417,874.5945132295437,843.8275939486094,837.0931202107645,860.9738847148543,862.8740303391303,841.2290048083023,838.8660545940502,811.3580505739052,754.7602061475011,720.2175128981715,633.1918274330798,552.2739207102992,444.8439506608565,343.2347299161651,209.84575451828118,139.52266406129695,62.07709853847618,27.15575166335306,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
KXXu_NOR_NB>EUSu_NOR_NB@NOR,Northern,NB,32,625,KXXu,King's Cross St. Pancras,574,EUSu,Euston LU,64739.422218653715,1165.413626473662,9602.689715907156,16049.661148104924,21080.04427767112,11341.268189410102,5500.345261086746,0.0,6.599290462469809,26.41923032442235,53.09558616391655,118.5568829475213,202.26642758486068,330.86012853391486,427.6160804565564,564.7200603855866,657.6592558380984,746.698720618294,818.2960324663162,945.5712650367044,994.6051434736256,973.353035899324,962.4839109025157,891.4342192172212,763.7297813993316,658.1279689468038,626.0103217233337,572.887443390815,545.1922450813033,525.4179502889589,526.5455434074443,528.8576647735383,531.561582195677,533.2069427779738,563.2568353625483,574.6033744106653,596.4585349543503,609.4315335003464,641.449857937473,646.9879990460207,669.1527392276464,667.3701005545174,689.1247897746488,690.4654214439729,716.6043007664505,727.8486306233709,787.1325380671103,823.2969730989447,886.615568384917,950.1455023645517,1046.0470766716783,1135.1535137972126,1258.628173285977,1358.995011199931,1557.8197533856064,1740.0518083973109,1917.8543879006747,2061.8619306418213,2195.675334878172,2172.5691861349083,2070.8611807278257,1894.8991186648307,1715.6748786568483,1486.4572062096072,1286.0999686346154,1131.488672545081,1022.4192669660416,915.3248400626179,855.1502231048346,809.9047502679359,790.6389499631296,765.9203317521742,751.6040788892302,766.4569343249921,759.8029666898414,742.670221035343,709.7711626424149,684.0381704103863,655.0667256937506,595.6687993932669,522.1357172864905,475.5446491534301,397.6707652562204,285.9633020138917,200.27007417902317,135.29177046482278,70.92367809616962,25.330225461537065,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
EUSu_NOR_NB>CTNu_NOR_NB@NOR,Northern,NB,33,574,EUSu,Euston LU,535,CTNu,Camden Town,64149.247446609144,997.6333552364763,9366.66982466474,15908.19544526195,20974.186782548477,11399.912159813499,5502.649879084021,0.0,6.696155884346689,16.35857807406488,42.71453640075842,85.90084277170806,176.14024569537057,271.77748511001806,398.0455113002096,543.7791798064104,622.782024434064,716.4572375801813,832.8390627286685,917.7903022104973,948.368381984819,955.9038839314893,932.6320372482024,854.3554222581665,750.0163330590137,658.7417828649138,633.004176558313,583.7820448638056,543.397897314386,529.1181356832499,516.8582817243399,527.9094420863792,520.2586903003084,536.3936900078292,544.2951040259416,571.2638828183864,567.8496731313519,597.737942089567,610.793207606302,641.7025901587073,640.7177404626676,668.4928790353523,669.2958998059784,693.6717621146607,694.7905360624322,735.5798392334635,768.3027827661717,841.9776848071251,879.2723837269023,976.9276021733846,1047.80575326326,1166.228328871304,1258.0718002447952,1373.879136111591,1519.199348790562,1699.7694580230711,1857.909228963664,1979.3075011020653,2133.0548039868963,2172.157497115299,2102.563675532721,1938.1272923585848,1773.9187114479237,1541.9718295902273,1329.6103567405999,1166.6654788250598,1056.2006052432457,959.698770468759,887.0883551399112,805.9665129537007,775.8178594192677,736.2715215565726,711.0471889728611,699.3756392204075,730.1980416828862,705.6389178448935,717.7400718691047,702.8325592301219,674.7211246276111,598.0468078641529,540.9539263251518,458.74357695742435,380.71089739080986,290.5615338939092,205.62623142713161,132.61079479264896,68.48315878710306,25.980278073958736,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
CTNu_NOR_NB>KTNu_NOR_NB@NOR,Northern,NB,34,535,CTNu,Camden Town,619,KTNu,Kentish Town,59456.414696859974,475.76838917113633,7016.281126720619,11936.814268122367,20266.717054678287,12645.123013237186,7115.710844930398,0.0,5.044160945500503,12.377488343624446,21.324072487979816,41.88178816817559,78.89505790880112,117.54171362212742,198.70410769492747,290.64289154356686,409.4792122563212,515.6896481132499,655.0422787836858,749.2624017825453,808.1160626702151,795.5877214282355,742.0420979443895,654.1110434924551,545.5155353858429,454.2505117619521,396.5417215581603,377.9566327894737,348.4905832299314,338.16119952207333,331.9331690575729,332.22126000377244,329.74324312107524,332.7171561021965,348.0071570893482,365.806402916114,376.9928515390644,396.5837631634194,424.7663884427494,450.08097102672997,475.27811262207155,500.2474573271156,526.4457683690509,550.9804643137924,574.0730321899339,600.6577170699625,649.234888523545,708.7248795179801,774.0320331484118,862.3144982198896,961.3646388170903,1075.065281202661,1207.3683693199268,1325.4723518296887,1442.1875393491555,1618.3087756304267,1753.131919395506,1884.4317435986607,2019.0488931230448,2098.2924984080755,2056.763287089449,1966.3604720322205,1820.2859236994705,1651.3338517811303,1455.4321445464375,1285.5982681628764,1151.7968393534625,1037.206381148913,932.2262710265544,876.1752449632236,848.0696991650863,841.0608705790493,831.7124177701762,853.2360342572923,881.274990482986,910.6684853717868,891.7363652479203,900.0479176954477,848.6300893347149,776.2222154581381,691.263008426788,611.4901338548325,478.32413966247617,386.5151111035151,283.2019149090665,171.2378365790604,98.45415690195655,55.82495554948848,12.094514835207733,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
KTNu_NOR_NB>TPKu_NOR_NB@NOR,Northern,NB,35,619,KTNu,Kentish Town,733,TPKu,Tufnell Park,52849.230294006986,359.4331383201679,5945.007284126069,10264.066811092745,18740.883807972506,11030.46574508221,6509.373507413307,0.0,3.4547589666231064,8.520458860475324,15.467847072171766,29.64658880597631,53.128680714592285,94.52450125501969,154.69030264530946,253.18277596149483,345.23248185677755,444.2159578551838,558.3771819908336,653.874498304249,694.2189402592822,682.764237983514,648.7142783787074,549.4154292789839,444.96881932412697,354.24020213417396,315.8024807987416,286.7588182687633,282.79853360161616,278.2655021879528,279.38805213418846,280.2092356562391,278.4034129532217,280.94740391034253,296.71586068403684,305.499463030074,320.6109636382558,336.9728221768368,359.0998237977491,381.05513655497225,407.8827135177508,423.5301574646029,451.4432592711383,477.8319796803559,499.23201654256036,526.5941253823216,574.4877407522367,623.1017263349167,687.0734499369479,761.4226073813394,864.742006234326,964.4197767497858,1094.908233442204,1203.2619898290952,1389.5100667940467,1546.348834279576,1686.324923359586,1803.5247871302279,1922.4728898601693,1917.86177760035,1869.5044438560722,1763.4200521951798,1579.3260328762128,1420.6251007343253,1245.6272875678724,1089.8765861735426,975.4046029497329,915.4870738291713,826.0863280477394,778.0635417890369,751.4954662934559,746.9188994101557,744.8581644606356,752.8292192836606,783.1934745428827,808.0000744267004,826.2404219087264,804.2312885220401,796.5812719639567,721.461425105416,626.8588564681994,525.6660070283863,454.5234653218746,343.28094182351435,255.38328291677456,176.545671578071,109.167488243504,50.2480572656747,11.1852548404689,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
TPKu_NOR_NB>ARCu_NOR_NB@NOR,Northern,NB,36,733,TPKu,Tufnell Park,508,ARCu,Archway,49134.22220020434,331.7133822675065,5720.384590616317,9524.490289907317,17285.059523687458,10334.107263435457,5938.46715029031,0.0,1.26995455653161,7.570026089569452,14.361372359633446,27.61082760442093,50.13865974572299,80.45742167245137,150.30512023917674,230.30076201204102,337.94166775299,435.1711723680765,528.9331937550855,634.0334628834304,667.0783143372466,655.8123528640373,610.0688850789566,542.7028373858008,423.40671773102616,355.3631063263103,299.572118121316,281.84956496562296,276.2541230245614,262.5011556370258,262.7344842350115,261.23962243252225,258.0980539934417,259.4711874463336,274.0917682958849,282.40692960636864,297.33842043931236,313.24740707336707,334.44396684555437,354.77817544875177,378.74221793556836,392.3677950384316,417.67609106848084,441.8919241773346,462.59873420315483,489.420158109536,534.1212447836724,579.768347261294,640.4542475803538,709.8685217805107,759.1261485252212,902.4205160140314,1023.6880405943167,1122.6819064726171,1240.8379646685746,1419.283833848269,1517.3052289764128,1607.1840158515063,1724.958249391443,1790.3331774051596,1749.707927569315,1647.588108407865,1539.0705544879486,1383.7897916887014,1202.447039593524,1064.8291413072786,942.2239031201184,840.0557418928656,755.6726801364446,711.9862604913683,685.8010797135532,679.8247543589255,676.5427578011472,682.3053311711824,708.6287821603478,730.7428457649972,747.5876005982553,730.4989076650381,700.4442042201117,637.7552843126283,575.0563294463662,482.836367250809,417.6623975317505,341.0256972563785,255.70224910073986,161.88978894415658,101.05391227775257,46.12384266133693,10.087723259987968,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ARCu_NOR_NB>HIGu_NOR_NB@NOR,Northern,NB,37,508,ARCu,Archway,604,HIGu,Highgate,40737.795628052685,239.99286339083483,4699.263259960242,7524.645184862234,14585.414890809738,8708.079244034001,4980.400184995631,0.0,1.0975295284665658,4.527822737607968,10.600705179704685,16.59972712886305,33.182855310706955,60.83388838237761,113.15033512310801,181.08461041478904,267.7272229361198,349.9222169728268,451.2575357421636,523.9736603060802,566.002831777462,550.7875477767077,522.9723465523308,438.8035126968243,349.139482899385,269.6124883857852,227.97980349976714,194.54462773963158,186.03993805144276,182.4219241837429,184.19016429786706,189.8086673845017,193.26658919546009,198.2816955120698,210.68764847781944,221.67097031568997,231.5439973676376,247.35270136088482,264.2753556503233,283.3896631647578,298.2712444278678,313.54325991539486,331.01541781253457,352.341485412469,370.5673532347992,399.6261622215032,432.91678338367103,476.37528359976614,526.5438687939409,580.8341992302214,655.1361841282367,746.5822152713588,844.1433254001329,947.4087424051663,1048.3541293495964,1180.2761997716748,1279.5768042989216,1381.4362157994733,1445.8017959897934,1518.5606508807255,1483.0679072899395,1407.6915135393506,1302.5153908136044,1194.320093031498,1028.9136742084463,900.1923123318422,808.0058375814319,712.2648507675459,636.9807780557774,599.272630274801,572.9053085859769,563.8598288548626,557.1997906129935,558.5571469717379,575.6069927570874,594.1430897504222,598.2597403998399,583.8449830134738,596.1605401504381,547.4423250606127,482.911286747124,417.50989454437934,378.1683444434429,279.54508982971254,210.7166337217448,147.86765998465125,95.16628172772852,39.354186215727175,9.310129406334731,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
HIGu_NOR_NB>EFYu_NOR_NB@NOR,Northern,NB,38,604,HIGu,Highgate,565,EFYu,East Finchley,34578.29811225955,186.22657142580897,4262.788269773988,6282.963815688958,12404.928862360692,7296.048775202161,4145.341817807949,0.0,0.9443809958350964,2.929853300444328,6.491099690984473,13.626227932600903,28.921854859048306,48.5304611836428,84.78269346325305,180.4003363888859,243.7145112454568,312.42517276094094,405.7314078542512,477.24169765031985,490.6753289563345,490.8930564540574,474.2476994347528,405.30765077098,328.30781288367666,246.90829714639358,206.9352982279379,170.98866484036506,157.32217537930276,153.60955165218516,152.56949772707986,155.807955093465,157.76388885495774,160.9090888019146,171.18470662798228,182.97539624539607,190.4620221487624,204.73151588842296,219.2919272508138,235.18320867127983,247.9841712540785,261.47094068801607,274.82514345129607,294.78498294613127,310.17758279028845,332.9364516134478,363.011727791941,400.3946927404059,439.5354240323925,492.37041194438933,552.6726872546444,632.9323217049242,719.220316999708,807.8465603778948,878.4580923591109,1001.7523826652604,1094.7218687309153,1160.32193221002,1241.4202932981907,1297.8115724282006,1259.1048488105198,1193.8176062472874,1117.52106652866,1000.8980842239723,875.0680336189221,768.6990406347193,680.1184310795555,603.3757821002807,537.5245547836838,504.30689613827485,479.2559581251535,466.1657640659977,460.94273986286794,455.75686522665427,463.93662534207857,472.65522345884597,478.95131770556253,483.5011641877409,476.6048499168074,445.70262353892053,401.27852635003785,361.9461819379924,297.7926098205156,244.27519394001087,194.58826004258526,139.3003761301295,81.08439139743928,48.68537791192847,18.975721469433196,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
EFYu_NOR_NB>FYCu_NOR_NB@NOR,Northern,NB,39,565,EFYu,East Finchley,578,FYCu,Finchley Central,27388.021422109,138.03493719071918,3519.734385045398,4994.5680703796625,9777.204422983052,5764.643910064911,3193.8356964452482,0.0,0.0,1.5964974345790306,5.825465557061879,9.727919416053568,21.843791242078925,36.51475584334996,62.526507697595825,145.1527375412363,193.970174398591,266.6390378554004,331.4535905199697,389.569903760274,395.72902463754286,404.01276294530817,379.50333896652216,336.6022152788925,281.80307626316744,215.57872975743587,179.71979312105805,144.4619931457304,133.9565538711035,127.03831881695149,124.4108993678903,126.59050672046696,128.25128610655366,130.1473643332933,136.19515920063162,146.46058745669038,152.0742618525091,162.27778177633022,173.49944288095887,186.41444526997356,195.42518824460467,205.40511009111611,216.4115720662496,232.66376813695283,244.20859769813492,260.1319662740194,282.34312215032935,312.75006830099875,343.73735975147315,391.5257609346687,438.1869559320317,491.30519163680674,556.062179666886,624.0925196755287,697.3802324185592,774.9340234036397,866.6028331175766,933.6519694114813,979.8329167554933,1012.8286351142067,1001.8517178588537,953.9770948374568,884.6851090865625,802.4270686992456,700.2600296878488,617.5609843947869,538.7684827136617,473.459738699342,431.6839920742927,395.9124434186591,377.7508399989477,364.9603633452056,359.6547311623714,350.1048203437585,352.1004155267911,353.9632294546518,355.71343436349207,360.8792301286069,357.54016243779733,340.28906854587336,316.083606168416,278.8553488166211,237.26357036084943,197.6595940631616,150.91996188133317,108.55832837398884,73.57788489554531,39.808886445834716,15.688159756526794,7.035230752550412,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
FYCu_NOR_NB>MHEu_NOR_NB@NOR,Northern,NB,40,578,FYCu,Finchley Central,643,MHEu,Mill Hill East,2268.9973919941363,13.170053543761739,660.347625752218,310.5972008580005,670.341464324594,439.6672516594415,174.87379585612027,6.705799517833503e-06,0.004540657892163986,0.005957533067486762,0.14929231107690216,0.5489268625240118,1.4877913725698206,2.817739411055461,8.155798689776374,31.929929380974716,61.54913296223199,74.91139121315388,95.6186335725156,101.33331153018135,87.77031379149568,64.24475051575679,52.985582195191746,34.794760888337585,25.977258905156308,17.04983502772299,12.182725769499354,10.744807078986966,8.769093951725251,8.053533969160409,7.9543528953109774,7.577656348444202,7.681314132299508,7.317762096623131,7.652779432742728,8.535412814700319,9.269805162472538,9.879434839971749,11.746681535845225,12.452324119273722,13.284820647556202,14.189059689092774,14.344786592518314,13.796428103251062,14.083965662118935,14.09095622155534,15.039660069650052,17.078994272819727,20.747371379052254,25.393833469445454,30.912366373383666,35.02473112180008,37.38880899870553,39.620540683470324,48.556451946622495,51.906669442585105,55.5648908766865,58.49812827418832,61.4637765569316,72.19380010236603,70.94230899361308,69.47151787772718,69.70983944989781,67.44430799392053,49.07705688601044,45.349387512763045,41.68598638157671,37.51039720835928,35.25394866148179,30.986702593937554,29.75739667241525,28.374242795553194,26.95449216388218,23.856628901062397,23.41670388847918,21.59717766388935,20.750221486324016,19.412641961054,17.952060816913523,17.575591238248435,16.560146360765366,14.595707975367509,13.375154174460704,11.66122835327257,8.754681503077979,6.009112289881045,3.730462500672972,1.8359077658300065,0.9339748363386164,0.1297269300241488,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
FYCu_NOR_NB>WFYu_NOR_NB@NOR,Northern,NB,41,578,FYCu,Finchley Central,756,WFYu,West Finchley,16803.357936096145,60.670305660796785,2023.4844602690753,2917.1181825917643,5995.748645980492,3665.1834406556663,2141.1529009383535,0.0,0.0679064275159572,0.5808011981670097,1.3760060694832048,4.095165830342204,8.623927429158982,16.516805011804312,29.409693694325114,56.61718710925564,88.56094136126056,154.25304439901097,210.283787942024,246.86203229245902,263.4677757695609,261.5171485716961,221.74118378251626,177.68724244161163,141.70870009074366,110.01443654592873,90.770979963008,74.63413607993942,68.4568513534978,68.98468033452282,70.54266807544765,72.24607249016509,73.3099304477668,75.26515185062226,78.1228935630428,83.5548226689727,87.19977036257801,92.7208062694356,99.31122029190244,107.15115376085836,112.48577460232237,119.25583250998145,127.26722121895052,136.56560720079543,145.31458726330584,155.09705362573868,168.29186048237827,187.56169517394216,208.9525083493991,234.60782551061985,270.21805910557856,305.99106953908614,345.17548471188513,390.7532530948687,418.2380024142142,480.5201454381624,510.7789676461657,558.7949933994112,598.9429504324761,616.5446132774348,617.2764847002937,595.8126610159201,556.920020310574,500.7702969571121,458.08351640295837,384.32539666648614,353.2071307772232,306.34760058201334,268.89693840638506,252.12317766968974,236.95507078034262,230.4039395103952,224.9768013121907,223.23068586892663,225.86288572194317,230.469743167125,233.3514872977747,234.24678289740382,232.23496639964702,224.63054342058854,206.9071298438461,188.5256709140382,161.44128048938413,134.0687222598739,107.53732986403108,80.84383305068505,50.66288894721684,32.656678715646464,18.66669293076692,4.90915074032503,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WFYu_NOR_NB>WSPu_NOR_NB@NOR,Northern,NB,42,756,WFYu,West Finchley,771,WSPu,Woodside Park,15120.655324509695,48.558847796132824,2012.8916656087126,2580.0901546804794,5297.359214190236,3246.162048809643,1935.5933934245006,0.0,0.0012504000000000007,0.32502221447936697,1.0939294084027442,2.523083638568004,6.608976820240505,13.12168424384922,24.88490107059298,54.453504204546135,88.9176898564064,143.1279318971171,201.73507563692328,242.53406306342202,269.5575331862587,264.84268643438634,235.17756606738558,185.96902720065148,145.71745890425018,99.9827858325855,80.8763433247799,65.60142418153652,62.13255878215668,62.97952473110223,64.14195944255593,66.07053688444144,66.36479215508766,68.08950648347233,70.05524250179235,75.6083162134692,78.4716938076767,83.7169365550575,89.45823078835814,95.8673717655506,100.84826986319928,106.76042998862951,112.32852550798715,121.04615775901688,129.58543368235013,136.2215600699152,148.36695179193072,163.58902427959592,180.87486938559857,201.3971141796453,230.51372388035304,264.63048112262385,296.3314118265208,336.8034389392828,357.86307585229525,408.44523738695824,466.9710828013714,484.98247774019967,525.4523676935523,570.928980567243,551.5720836776375,525.5548461921127,507.8237303904392,454.7181258315455,390.53421850531083,353.44170147822916,300.21501011428484,272.30628249104734,238.73761347157497,225.70341456371838,212.42652427066102,204.04717995352703,198.83315350182616,197.6058242104667,197.5930004174505,202.2778546606988,204.99634588395455,206.72541934925445,203.18916745935303,198.93960329062168,191.73385231669724,170.1055997637591,145.2417577645178,128.32321012566007,104.91306593708788,71.81222900977319,50.7811033434885,35.37165437412748,16.87295649047887,4.3095736550280686,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WSPu_NOR_NB>TOTu_NOR_NB@NOR,Northern,NB,43,771,WSPu,Woodside Park,730,TOTu,Totteridge & Whetstone,8407.983748785322,30.122449640778385,1251.6305845403194,1450.7634989896087,2759.6653802347773,1836.5435372826487,1079.2582980971904,0.0,0.0012504000000000007,0.1535172853955592,0.5821864712189844,1.504164934258065,4.0260820902584,8.042198402526562,15.813050057120813,30.93006814947505,56.80393597462674,98.0949593046632,130.90992222828322,154.50634911238853,169.56368233900548,165.6026988557036,134.09332193208718,109.28752231432131,88.29693347056896,64.66109826984892,48.880092589347235,44.62257029758555,39.995467465573924,36.893253088544704,37.39447018544007,39.062992023888604,39.04033631686544,39.3854068688055,40.63816645956857,43.169724042436435,44.11534242877009,46.828229840442155,50.05072515310646,53.242850054592324,55.92484203616434,57.7537548208103,59.97227134552863,64.42541316860964,69.19815342425795,74.9859452998304,82.39818714665653,91.44848733496764,102.30504184931299,112.66242796510902,125.24944037274142,141.89441208122025,149.28802486828863,164.52810592583901,187.1207304993824,216.11383619305093,231.1916506091148,267.98425624294333,275.08935858974064,290.73315926046433,292.7763627927362,282.14037415814744,260.805109013849,254.10888838171746,224.48938104290661,191.7878337597384,178.5605047254336,158.91676271322774,138.96337062030815,125.6744382802504,119.43915871023287,114.7942025065809,111.29673030324841,109.47535618964987,109.03691004935423,112.06767076182692,115.14088808231226,110.32917751846928,113.51208354182396,112.09936537001327,102.29914569508169,92.53939809611408,84.65771705437527,72.09249501776071,58.79434378469968,44.65128467823647,29.214150724080024,20.19271358026462,9.424143639685004,2.243720552447141,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
